Station Name,mean_duration,std_duration,median_duration,p95_duration,p99_duration,total_duration,n
MAGARWARA,1.026316,0.162221,1.0,1.0,1.63,39.0,38
MAGHAR,2.0,0.0,2.0,2.0,2.0,28.0,14
MAGRA,1.0,0.0,1.0,1.0,1.0,70.0,70
MAGRAHAT,0.982143,0.232854,1.0,1.0,1.45,55.0,56
MAGUDANCHAVA,1.0,0.0,1.0,1.0,1.0,10.0,10
MAHABUANG,1.0,0.0,1.0,1.0,1.0,4.0,4
MAHADANAPURA,1.0,0.0,1.0,1.0,1.0,11.0,11
MAHADEO KHED,1.9,0.316228,2.0,2.0,2.0,19.0,10
MAHADEVA  BU,1.0,0.0,1.0,1.0,1.0,10.0,10
MAHADEVASAL,1.0,0.0,1.0,1.0,1.0,6.0,6
MAHADIA PH,1.0,0.0,1.0,1.0,1.0,6.0,6
MAHADIYA,1.5,0.57735,1.5,2.0,2.0,6.0,4
MAHAJAN,2.0,0.0,2.0,2.0,2.0,26.0,13
MAHALAM,1.5,0.522233,1.5,2.0,2.0,18.0,12
MAHALI MARUP,1.0,0.0,1.0,1.0,1.0,16.0,16
MAHAMADPUR-A,1.0,0.0,1.0,1.0,1.0,2.0,2
MAHAMANDIR,1.0,0.0,1.0,1.0,1.0,2.0,2
MAHANADI,1.0,0.0,1.0,1.0,1.0,2.0,2
MAHANAGAR,1.0,0.0,1.0,1.0,1.0,4.0,4
MAHANANDA BR,1.0,0.0,1.0,1.0,1.0,10.0,10
MAHANGARWAL,1.0,0.0,1.0,1.0,1.0,6.0,6
MAHANSAR,1.0,0.0,1.0,1.0,1.0,2.0,2
MAHARAJA CHH,2.0,0.0,2.0,2.0,2.0,8.0,4
MAHARAJGANJ,0.0,0.0,0.0,0.0,0.0,0.0,10
MAHARANI PAC,1.0,0.0,1.0,1.0,1.0,4.0,4
MAHASAMUND,2.352941,0.981105,2.0,5.0,5.0,80.0,34
MAHAWAN KHOR,1.0,0.0,1.0,1.0,1.0,20.0,20
MAHBUB NAGAR,1.0,0.0,1.0,1.0,1.0,11.0,11
MAHBUBABAD,1.0,0.374634,1.0,2.0,2.0,58.0,58
MAHBUBNAGAR,16.014085,114.855001,2.0,5.0,301.5,1137.0,71
MAHE,1.5,0.507519,1.5,2.0,2.0,51.0,34
MAHEJI,1.0,0.0,1.0,1.0,1.0,4.0,4
MAHEMADAVAD,1.358491,0.484146,1.0,2.0,2.0,72.0,53
MAHENDRAGARH,1.84375,0.368902,2.0,2.0,2.0,59.0,32
MAHENDRALALN,1.0,0.0,1.0,1.0,1.0,6.0,6
MAHENDRANATH,1.142857,0.363137,1.0,2.0,2.0,16.0,14
MAHENDRAVADI,1.142857,0.377964,1.0,1.7,1.94,8.0,7
MAHESANA JN,2.025424,2.753279,2.0,3.0,5.0,239.0,118
MAHESH KHUNT,1.4,0.502625,1.0,2.0,2.0,28.0,20
MAHESHA MUND,1.0,0.0,1.0,1.0,1.0,10.0,10
MAHESHI,1.0,0.0,1.0,1.0,1.0,14.0,14
MAHESHPUR 'A,1.0,0.0,1.0,1.0,1.0,4.0,4
MAHESHRI SAN,1.0,0.0,1.0,1.0,1.0,9.0,9
MAHESRA,1.7,0.483046,2.0,2.0,2.0,17.0,10
MAHGAWAN HAL,1.0,0.0,1.0,1.0,1.0,4.0,4
MAHIMBA,1.0,0.0,1.0,1.0,1.0,4.0,4
MAHIPAL  HAL,1.0,0.0,1.0,1.0,1.0,9.0,9
MAHIPAL ROAD,1.0,0.0,1.0,1.0,1.0,18.0,18
MAHISADAL,1.0,0.0,1.0,1.0,1.0,8.0,8
MAHISHADAHAR,1.0,0.0,1.0,1.0,1.0,8.0,8
MAHIYARPUR,1.0,0.0,1.0,1.0,1.0,8.0,8
MAHKEPAR ROA,1.0,0.0,1.0,1.0,1.0,8.0,8
MAHMUDABAD (,1.916667,0.288675,2.0,2.0,2.0,23.0,12
MAHOBA,5.583333,9.343292,2.0,25.0,28.85,134.0,24
MAHOLI,1.833333,0.408248,2.0,2.0,2.0,11.0,6
MAHPUR,1.529412,0.514496,2.0,2.0,2.0,26.0,17
MAHRAULI,1.571429,0.534522,2.0,2.0,2.0,11.0,7
MAHRAWAL,1.142857,0.534522,1.0,1.7,2.74,16.0,14
MAHROI,2.0,0.0,2.0,2.0,2.0,12.0,6
MAHTHA BAZAR,1.0,0.0,1.0,1.0,1.0,10.0,10
MAHUAMILAN,1.375,0.517549,1.0,2.0,2.0,11.0,8
MAHUARIYA,1.25,0.5,1.0,1.85,1.97,5.0,4
MAHUAWA KHUR,1.214286,0.425815,1.0,2.0,2.0,17.0,14
MAHUDHA,1.0,0.0,1.0,1.0,1.0,4.0,4
MAHUGARA,2.0,0.0,2.0,2.0,2.0,12.0,6
MAHULI HALT,1.0,0.0,1.0,1.0,1.0,8.0,8
MAHUR,3.5,1.732051,3.5,5.0,5.0,14.0,4
MAHUTGAON,1.5,0.57735,1.5,2.0,2.0,6.0,4
MAHUVA,0.0,0.0,0.0,0.0,0.0,0.0,11
MAHUWALA HAL,1.166667,0.408248,1.0,1.75,1.95,7.0,6
MAHWA,1.166667,0.408248,1.0,1.75,1.95,7.0,6
MAHWAL,2.0,0.0,2.0,2.0,2.0,24.0,12
MAI HALT,1.0,0.0,1.0,1.0,1.0,11.0,11
MAIBANG,2.375,1.06066,2.0,3.95,4.79,19.0,8
MAIHAR,2.065574,0.543717,2.0,3.0,4.4,126.0,61
MAIJAPUR,1.875,0.353553,2.0,2.0,2.0,15.0,8
MAIKALGANJ,2.0,0.0,2.0,2.0,2.0,24.0,12
MAILAM,1.166667,0.408248,1.0,1.75,1.95,7.0,6
MAILANI JN.,391.25,463.118564,147.5,1212.0,1264.65,9390.0,24
MAILARAM,1.0,0.0,1.0,1.0,1.0,8.0,8
MAINPURI,8.75,5.175492,7.5,16.5,19.3,70.0,8
MAINPURI KAC,1.5,0.57735,1.5,2.0,2.0,6.0,4
MAIRABARI,0.0,0.0,0.0,0.0,0.0,0.0,2
MAIRWA,1.923077,0.271746,2.0,2.0,2.0,50.0,26
MAISAR KHANA,1.0,0.0,1.0,1.0,1.0,6.0,6
MAISHASHAN,0.0,0.0,0.0,0.0,0.0,0.0,4
MAITHA,1.0,0.0,1.0,1.0,1.0,8.0,8
MAIVADIROAD,1.0,0.0,1.0,1.0,1.0,4.0,4
MAJBAT,1.125,0.341565,1.0,2.0,2.0,18.0,16
MAJERHAT,14.64,93.801049,1.0,12.0,564.95,1464.0,100
MAJGAON-ASSA,1.0,0.0,1.0,1.0,1.0,4.0,4
MAJHAIRAN HI,1.0,0.0,1.0,1.0,1.0,10.0,10
MAJHAULA HAL,1.0,0.0,1.0,1.0,1.0,5.0,5
MAJHAULI,2.0,0.0,2.0,2.0,2.0,4.0,2
MAJHDIA,1.0,0.0,1.0,1.0,1.0,38.0,38
MAJHERGRAM,2.935484,2.174634,1.0,6.0,6.7,91.0,31
MAJHGAWAN,1.785714,0.425815,2.0,2.0,2.0,25.0,14
MAJHGAWAN PH,2.0,0.0,2.0,2.0,2.0,8.0,4
MAJHIARI,2.0,0.0,2.0,2.0,2.0,6.0,3
MAJHOLA PAKA,0.0,0.0,0.0,0.0,0.0,0.0,6
MAJHOWALIA,2.0,0.0,2.0,2.0,2.0,32.0,16
MAJITHA,1.0,0.0,1.0,1.0,1.0,8.0,8
MAJNUPUR NAW,1.0,0.0,1.0,1.0,1.0,6.0,6
MAJORDE JN.,1.214286,0.578934,1.0,2.35,2.87,17.0,14
MAJRI JN.,1.75,1.0,2.0,2.75,4.55,28.0,16
MAJRI NANGAL,1.0,0.0,1.0,1.0,1.0,4.0,4
MAJRIKHADAN,1.0,0.0,1.0,1.0,1.0,2.0,2
MAJU (PH),1.0,0.0,1.0,1.0,1.0,6.0,6
MAKALI DURGA,1.0,0.0,1.0,1.0,1.0,4.0,4
MAKANSAR,1.0,0.0,1.0,1.0,1.0,14.0,14
MAKARDAHA,1.0,0.0,1.0,1.0,1.0,6.0,6
MAKARPURA,1.2,0.421637,1.0,2.0,2.0,12.0,10
MAKARWADI HA,1.0,0.0,1.0,1.0,1.0,2.0,2
MAKHDUMPUR G,1.214286,0.417855,1.0,2.0,2.0,34.0,28
MAKHI,2.0,0.0,2.0,2.0,2.0,8.0,4
MAKHU,1.944444,0.235702,2.0,2.0,2.0,35.0,18
MAKKAJIPALLI,1.0,0.0,1.0,1.0,1.0,2.0,2
MAKKHANPUR,1.0,0.0,1.0,1.0,1.0,8.0,8
MAKRANA JN.,35.953488,218.746206,3.0,3.0,834.72,1546.0,43
MAKRANDPUR,2.0,0.0,2.0,2.0,2.0,20.0,10
MAKRAULI,1.0,0.0,1.0,1.0,1.0,6.0,6
MAKRERA,1.25,0.5,1.0,1.85,1.97,5.0,4
MAKRONIA,1.909091,0.301511,2.0,2.0,2.0,21.0,11
MAKSI JN,1.754098,0.505165,2.0,2.0,2.0,107.0,61
MAKUDI,1.0,0.0,1.0,1.0,1.0,6.0,6
MAKUM JN.,2.0,0.0,2.0,2.0,2.0,20.0,10
MAL BAZAR,1.0,0.0,1.0,1.0,1.0,2.0,2
MALA,2.0,0.0,2.0,2.0,2.0,20.0,10
MALADGAON,1.0,0.0,1.0,1.0,1.0,8.0,8
MALAHAR,1.0,0.0,1.0,1.0,1.0,10.0,10
MALAKA VEMAL,1.0,0.0,1.0,1.0,1.0,2.0,2
MALAKHERA,1.1,0.316228,1.0,1.55,1.91,11.0,10
MALAKPET,1.0,0.0,1.0,1.0,1.0,103.0,103
MALANCHA,1.0,0.0,1.0,1.0,1.0,2.0,2
MALANPUR,2.0,0.0,2.0,2.0,2.0,16.0,8
MALAR,2.0,0.0,2.0,2.0,2.0,4.0,2
MALARNA,1.5,0.518875,1.5,2.0,2.0,21.0,14
MALASA,2.0,0.0,2.0,2.0,2.0,8.0,4
MALATI PUR,1.0,0.0,1.0,1.0,1.0,44.0,44
MALATIPATPUR,1.0,0.0,1.0,1.0,1.0,14.0,14
MALAVLI,1.0,0.0,1.0,1.0,1.0,37.0,37
MALDA COURT,0.4,0.843274,0.0,2.0,2.0,4.0,10
MALDA TOWN,9.722222,7.191816,10.0,20.0,25.0,1225.0,126
MALERKOTLA,1.857143,0.356348,2.0,2.0,2.0,52.0,28
MALETHU KANA,1.0,0.0,1.0,1.0,1.0,6.0,6
MALHARGARH,1.222222,0.440959,1.0,2.0,2.0,11.0,9
MALHOUR,1.142857,0.478091,1.0,2.0,2.8,24.0,21
MALIGURA,1.0,0.0,1.0,1.0,1.0,2.0,2
MALIHABAD,1.466667,0.516398,1.0,2.0,2.0,22.0,15
MALIHATI TAL,1.0,0.0,1.0,1.0,1.0,24.0,24
MALIKPETH,1.5,0.57735,1.5,2.0,2.0,6.0,4
MALIKPUR (HA,1.0,0.0,1.0,1.0,1.0,7.0,7
MALIPUR,1.545455,0.509647,2.0,2.0,2.0,34.0,22
MALIYA,1.0,0.0,1.0,1.0,1.0,65.0,65
MALIYA HATIN,1.0,0.0,1.0,1.0,1.0,17.0,17
MALIYA MIYAN,1.75,0.68313,2.0,2.0,2.0,28.0,16
MALKAJGIRI,1.109756,0.314509,1.0,2.0,2.0,91.0,82
MALKAPUR,1.808824,0.432188,2.0,2.0,2.33,123.0,68
MALKAPUR ROA,1.125,0.353553,1.0,1.65,1.93,9.0,8
MALKAPURAM,1.0,0.0,1.0,1.0,1.0,12.0,12
MALKERA JN,1.0,0.0,1.0,1.0,1.0,6.0,6
MALKHAID ROA,1.0625,0.25,1.0,1.25,1.85,17.0,16
MALKHED,1.0,0.0,1.0,1.0,1.0,6.0,6
MALKHEDI,2.0,0.0,2.0,2.0,2.0,56.0,28
MALKISAR,2.0,0.0,2.0,2.0,2.0,12.0,6
MALLAN NAGAR,1.0,0.0,1.0,1.0,1.0,8.0,8
MALLANWALA K,1.666667,0.485071,2.0,2.0,2.0,30.0,18
MALLANWAN,2.0,0.0,2.0,2.0,2.0,8.0,4
MALLAPA GATE,1.0,0.0,1.0,1.0,1.0,7.0,7
MALLAPUR,1.1,0.316228,1.0,1.55,1.91,11.0,10
MALLARPUR,1.0,0.0,1.0,1.0,1.0,31.0,31
MALLASANDRA,1.0,0.0,1.0,1.0,1.0,8.0,8
MALLEMADUGU,1.0,0.0,1.0,1.0,1.0,6.0,6
MALLESWARAM,1.285714,0.460044,1.0,2.0,2.0,36.0,28
MALLICKPURHA,1.0,0.0,1.0,1.0,1.0,2.0,2
MALLIKPUR,1.006849,0.082761,1.0,1.0,1.0,147.0,146
MALLIVIDU,2.0,1.414214,2.0,2.9,2.98,4.0,2
MALLIYALA,1.125,0.353553,1.0,1.65,1.93,9.0,8
MALLIYAM,1.0,0.0,1.0,1.0,1.0,10.0,10
MALLUR,1.0,0.0,1.0,1.0,1.0,4.0,4
MALOUT,1.730769,0.452344,2.0,2.0,2.0,45.0,26
MALSAILU HAL,1.0,0.0,1.0,1.0,1.0,6.0,6
MALSIAN SHAH,1.5,0.527046,1.5,2.0,2.0,15.0,10
MALTEKDI,1.0,0.0,1.0,1.0,1.0,4.0,4
MALTHAN,1.25,0.5,1.0,1.85,1.97,5.0,4
MALUGUR,1.333333,0.57735,1.0,1.9,1.98,4.0,3
MALUKA,1.0,0.0,1.0,1.0,1.0,6.0,6
MALUPOTA,1.0,0.0,1.0,1.0,1.0,6.0,6
MALUR,1.081081,0.276725,1.0,2.0,2.0,40.0,37
MALWAN,1.0,0.0,1.0,1.0,1.0,5.0,5
MALWARA,1.5,0.57735,1.5,2.0,2.0,6.0,4
MAMAN,1.2,0.447214,1.0,1.8,1.96,6.0,5
MAMANDURU,1.0,0.0,1.0,1.0,1.0,4.0,4
MAMBALAM,1.086735,0.483181,1.0,2.0,2.0,213.0,196
MAMBALAPPATT,1.0,0.0,1.0,1.0,1.0,6.0,6
MANA,1.0,0.0,1.0,1.0,1.0,6.0,6
MANABAR,1.0,0.0,1.0,1.0,1.0,2.0,2
MANAK NAGAR,1.0,0.0,1.0,1.0,1.0,28.0,28
MANAKSAR,1.75,0.46291,2.0,2.0,2.0,14.0,8
MANAMADURAI,3.205882,1.788506,2.0,5.0,5.0,109.0,34
MANANI,1.0,0.0,1.0,1.0,1.0,11.0,11
MANANPUR,1.59375,0.498991,2.0,2.0,2.0,51.0,32
MANANWALA,1.444444,0.881917,2.0,2.0,2.0,13.0,9
MANAPARAI,1.214286,0.425815,1.0,2.0,2.0,17.0,14
MANAURI,1.333333,0.57735,1.0,1.9,1.98,4.0,3
MANAVUR,1.0,0.0,1.0,1.0,1.0,47.0,47
MANCHESWAR,1.411765,0.499554,1.0,2.0,2.0,48.0,34
MANCHILI,1.0,0.0,1.0,1.0,1.0,14.0,14
MANCHIRYAL,1.129032,0.337972,1.0,2.0,2.0,70.0,62
MANDA PADU,1.0,0.0,1.0,1.0,1.0,6.0,6
MANDA ROAD,1.571429,0.513553,2.0,2.0,2.0,22.0,14
MANDAGERE,1.416667,0.514929,1.0,2.0,2.0,17.0,12
MANDAL,1.2,0.447214,1.0,1.8,1.96,6.0,5
MANDALGARH,2.2,1.032796,2.0,3.65,4.73,22.0,10
MANDALGHAT,1.0,0.0,1.0,1.0,1.0,6.0,6
MANDAMARI,1.0,0.0,1.0,1.0,1.0,12.0,12
MANDAPAM,1.222222,0.427793,1.0,2.0,2.0,22.0,18
MANDAPAM CAM,1.0,0.0,1.0,1.0,1.0,8.0,8
MANDAR HILL,2.166667,1.47196,2.0,4.25,4.85,13.0,6
MANDAR VIDYA,1.0,,1.0,1.0,1.0,1.0,1
MANDASA ROAD,1.1,0.316228,1.0,1.55,1.91,11.0,10
MANDAVALLI,1.0,0.0,1.0,1.0,1.0,16.0,16
MANDAWALI CH,1.0,0.0,1.0,1.0,1.0,27.0,27
MANDAWAR MAH,1.625,0.5,2.0,2.0,2.0,26.0,16
MANDERDISA,1.0,0.0,1.0,1.0,1.0,2.0,2
MANDHALI,1.0,0.0,1.0,1.0,1.0,6.0,6
MANDHANA JN,1.428571,0.534522,1.0,2.0,2.0,10.0,7
MANDHAR,1.285714,0.468807,1.0,2.0,2.0,18.0,14
MANDI ADAMPU,1.928571,0.267261,2.0,2.0,2.0,27.0,14
MANDI BAMORA,1.434783,0.50687,1.0,2.0,2.0,33.0,23
MANDI DABWAL,2.0,0.0,2.0,2.0,2.0,22.0,11
MANDI DHANAU,1.916667,0.288675,2.0,2.0,2.0,23.0,12
MANDI GOBIND,1.625,0.5,2.0,2.0,2.0,26.0,16
MANDIDEEP,1.9,0.316228,2.0,2.0,2.0,19.0,10
MANDIR HASAU,2.125,0.353553,2.0,2.65,2.93,17.0,8
MANDOR,47.2,102.18953,2.0,184.4,220.88,236.0,5
MANDPIYA,1.0,0.0,1.0,1.0,1.0,4.0,4
MANDRAK,1.2,0.421637,1.0,2.0,2.0,12.0,10
MANDSOR,1.83871,0.522607,2.0,2.0,2.0,57.0,31
MANDU HALT,1.25,0.5,1.0,1.85,1.97,5.0,4
MANDUADIH,20.794118,77.187603,0.0,109.5,335.25,707.0,34
MANDURA,1.0,0.0,1.0,1.0,1.0,6.0,6
MANDURAI HAL,1.0,0.0,1.0,1.0,1.0,5.0,5
MANDVA,1.25,0.5,1.0,1.85,1.97,5.0,4
MANDYA,1.681818,0.471155,2.0,2.0,2.0,74.0,44
MANENDRAGARH,9.583333,7.216878,10.0,22.25,24.45,115.0,12
MANESWAR,2.0,0.0,2.0,2.0,2.0,4.0,2
MANGALA GIRI,1.0,0.0,1.0,1.0,1.0,35.0,35
MANGALAMPETA,1.0,0.0,1.0,1.0,1.0,2.0,2
MANGALIYAWAS,1.25,0.5,1.0,1.85,1.97,5.0,4
MANGALMAUDI,1.0,0.0,1.0,1.0,1.0,9.0,9
MANGALORE CE,68.125,221.033857,0.0,581.25,965.75,3815.0,56
MANGALORE JN,8.481013,5.810823,10.0,10.8,31.1,670.0,79
MANGANALLUR,1.0,0.0,1.0,1.0,1.0,6.0,6
MANGAON,1.5625,0.512348,2.0,2.0,2.0,25.0,16
MANGAPATNAM,1.0,0.0,1.0,1.0,1.0,2.0,2
MANGARPATTI,1.0,,1.0,1.0,1.0,1.0,1
MANGIAKAMI,1.0,0.0,1.0,1.0,1.0,6.0,6
MANGLI HALT,1.0,0.0,1.0,1.0,1.0,8.0,8
MANGLIYAGAON,1.0,0.0,1.0,1.0,1.0,8.0,8
MANGOLPURI,1.037037,0.19245,1.0,1.0,1.74,28.0,27
MANGRA,1.0,0.0,1.0,1.0,1.0,12.0,12
MANGROLIA,1.0,0.0,1.0,1.0,1.0,5.0,5
MANGULI CHOW,1.0,0.0,1.0,1.0,1.0,9.0,9
MANGURJAN,1.0,0.0,1.0,1.0,1.0,2.0,2
MANHERU,1.6875,0.478714,2.0,2.0,2.0,27.0,16
MANI HALT,1.0,0.0,1.0,1.0,1.0,8.0,8
MANI MAU,1.0,0.0,1.0,1.0,1.0,7.0,7
MANIA,1.333333,0.516398,1.0,2.0,2.0,8.0,6
MANIGRAM,1.055556,0.235702,1.0,1.15,1.83,19.0,18
MANIHARI,5.0,0.0,5.0,5.0,5.0,40.0,8
MANIK CHAURI,1.0,0.0,1.0,1.0,1.0,6.0,6
MANIKALAN HA,1.0,0.0,1.0,1.0,1.0,4.0,4
MANIKGARH JN,1.0,0.0,1.0,1.0,1.0,8.0,8
MANIKPUR JN.,27.802817,147.274052,5.0,25.0,686.0,1974.0,71
MANIKPURA,1.0,0.0,1.0,1.0,1.0,2.0,2
MANIKUI,1.0,0.0,1.0,1.0,1.0,15.0,15
MANINAGAR,1.603175,0.493169,2.0,2.0,2.0,101.0,63
MANIPUR BAGA,1.0,0.0,1.0,1.0,1.0,2.0,2
MANIRAM,1.826087,0.387553,2.0,2.0,2.0,42.0,23
MANISINGH KA,1.0,0.0,1.0,1.0,1.0,2.0,2
MANIYAN,1.125,0.353553,1.0,1.65,1.93,9.0,8
MANJARI BUDR,1.0,0.0,1.0,1.0,1.0,20.0,20
MANJATTIDAL,1.0,0.0,1.0,1.0,1.0,20.0,20
MANJESHWAR,1.666667,1.290994,1.0,3.2,5.44,25.0,15
MANJHAGARH,1.75,0.5,2.0,2.0,2.0,7.0,4
MANJHAULI GR,1.0,,1.0,1.0,1.0,1.0,1
MANJHI F,1.125,0.353553,1.0,1.65,1.93,9.0,8
MANJHLEPUR,1.0,0.0,1.0,1.0,1.0,4.0,4
MANJHRA PURA,2.0,0.0,2.0,2.0,2.0,24.0,12
MANJUR GADI,1.625,0.517549,2.0,2.0,2.0,13.0,8
MANJURI ROAD,2.363636,4.52267,1.0,8.5,14.5,26.0,11
MANKAPUR JN.,4.068493,6.992712,2.0,21.0,31.4,297.0,73
MANKAR,1.064516,0.249731,1.0,1.5,2.0,33.0,31
MANKARAI,1.0,0.0,1.0,1.0,1.0,10.0,10
MANKATHA,1.428571,0.503953,1.0,2.0,2.0,40.0,28
MANKHURD,500.25,31.030899,500.5,530.35,531.67,2001.0,4
MANKI,1.0,0.0,1.0,1.0,1.0,4.0,4
MANKUNDU,1.0,0.0,1.0,1.0,1.0,143.0,143
MANMAD JN.,9.457547,58.734466,5.0,5.0,10.0,2005.0,212
MANNANUR,1.1,0.316228,1.0,1.55,1.91,11.0,10
MANNARGUDI,62.083333,215.062975,0.0,335.25,663.05,745.0,12
MANOHARABAD,54.045455,250.369152,1.0,1.0,928.46,1189.0,22
MANOHARGANJ,1.5,0.57735,1.5,2.0,2.0,6.0,4
MANOHARPUR,1.0,0.0,1.0,1.0,1.0,18.0,18
MANOPAD,1.0,0.0,1.0,1.0,1.0,6.0,6
MANPUR JN.,1.6,0.502625,2.0,2.0,2.0,32.0,20
MANPUR NAGAR,2.0,0.0,2.0,2.0,2.0,16.0,8
MANSA,1.736842,0.452414,2.0,2.0,2.0,33.0,19
MANSHAHI,1.0,0.0,1.0,1.0,1.0,8.0,8
MANSI JN.,3.169231,1.673033,2.0,5.0,6.8,206.0,65
MANSURPUR,1.133333,0.351866,1.0,2.0,2.0,17.0,15
MANTAPAMPALL,1.0,0.0,1.0,1.0,1.0,4.0,4
MANTATTI,1.0,0.0,1.0,1.0,1.0,6.0,6
MANTHRALAYAM,1.640625,0.651425,2.0,2.0,3.11,105.0,64
MANU,2.0,0.0,2.0,2.0,2.0,12.0,6
MANUBOLU,1.0,0.0,1.0,1.0,1.0,14.0,14
MANUGURU,0.0,0.0,0.0,0.0,0.0,0.0,6
MANWAL,2.0,0.0,2.0,2.0,2.0,20.0,10
MANWALA KOT,1.125,0.353553,1.0,1.65,1.93,9.0,8
MANWATH ROAD,1.21875,0.906406,1.0,2.0,4.76,39.0,32
MANYAM KONDA,1.0,0.0,1.0,1.0,1.0,10.0,10
MAONDA,1.0,0.0,1.0,1.0,1.0,6.0,6
MARADANGA,1.0,0.0,1.0,1.0,1.0,4.0,4
MARAHRA,2.0,0.0,2.0,2.0,2.0,20.0,10
MARALAHALLI,1.0,0.0,1.0,1.0,1.0,3.0,3
MARAM PALLI,1.25,0.707107,1.0,2.3,2.86,10.0,8
MARAMJHIRI,1.0,0.0,1.0,1.0,1.0,4.0,4
MARANDAHALLI,1.0,0.0,1.0,1.0,1.0,6.0,6
MARARIKULAM,1.0,0.0,1.0,1.0,1.0,18.0,18
MARAUDA,10.0,0.0,10.0,10.0,10.0,80.0,8
MARGHERITA,2.0,0.0,2.0,2.0,2.0,12.0,6
MARHAURA,2.0,0.0,2.0,2.0,2.0,8.0,4
MARIAHU,1.8125,0.403113,2.0,2.0,2.0,29.0,16
MARIAMMN KOV,1.0,0.0,1.0,1.0,1.0,7.0,7
MARIANI JN.,10.222222,5.736204,10.0,20.0,30.0,460.0,45
MARICHETHAL,1.0,0.0,1.0,1.0,1.0,2.0,2
MARIKAL,1.0,0.0,1.0,1.0,1.0,2.0,2
MARIKUPPAM,42.954545,139.05,0.0,441.75,476.85,945.0,22
MARIPAT,1.0,0.0,1.0,1.0,1.0,22.0,22
MARKADHANA,1.2,0.447214,1.0,1.8,1.96,6.0,5
MARKAPUR ROA,0.923077,0.271746,1.0,1.0,1.0,24.0,26
MARKONA,1.125,0.341565,1.0,2.0,2.0,18.0,16
MARKUNDI,1.333333,0.516398,1.0,2.0,2.0,8.0,6
MAROLI,1.714286,1.212806,1.0,3.0,5.92,48.0,28
MARPALLI,1.0,0.0,1.0,1.0,1.0,4.0,4
MARRI PALEM.,1.0,0.0,1.0,1.0,1.0,31.0,31
MARSUL,1.0,0.0,1.0,1.0,1.0,6.0,6
MARTUR,1.25,0.452267,1.0,2.0,2.0,15.0,12
MARUDUR HALT,1.0,0.0,1.0,1.0,1.0,5.0,5
MARWAR BAGRA,1.5,0.57735,1.5,2.0,2.0,6.0,4
MARWAR BHINM,2.916667,0.288675,3.0,3.0,3.0,35.0,12
MARWAR BITHR,2.0,0.0,2.0,2.0,2.0,4.0,2
MARWAR CHHAP,1.0,0.0,1.0,1.0,1.0,4.0,4
MARWAR JN.,4.117021,4.186143,3.0,10.45,20.35,387.0,94
MARWAR KHARA,2.0,0.0,2.0,2.0,2.0,4.0,2
MARWAR KORI,1.5,0.57735,1.5,2.0,2.0,6.0,4
MARWAR LOHAW,1.833333,0.408248,2.0,2.0,2.0,11.0,6
MARWAR MATHA,1.833333,0.408248,2.0,2.0,2.0,11.0,6
MARWAR MUNDW,2.0,0.0,2.0,2.0,2.0,20.0,10
MARWAR RANAW,1.0,0.0,1.0,1.0,1.0,2.0,2
MARWAR RATAN,1.5,0.57735,1.5,2.0,2.0,6.0,4
MARWAR- BALI,1.0,0.0,1.0,1.0,1.0,6.0,6
MASAGRAM,64.090909,267.001059,1.0,314.8,1206.66,3525.0,55
MASAIPET,1.0,0.0,1.0,1.0,1.0,12.0,12
MASANGAON,1.5,0.57735,1.5,2.0,2.0,6.0,4
MASANI,1.0,0.0,1.0,1.0,1.0,10.0,10
MASANIWALA,1.0,0.0,1.0,1.0,1.0,6.0,6
MASARAHALLI,1.0,0.0,1.0,1.0,1.0,6.0,6
MASIT,1.5,0.527046,1.5,2.0,2.0,15.0,10
MASKANWA,2.0,0.0,2.0,2.0,2.0,40.0,20
MASNADIH,1.0,0.0,1.0,1.0,1.0,10.0,10
MASODHA,1.0,0.0,1.0,1.0,1.0,4.0,4
MASRAKH,1.5,0.57735,1.5,2.0,2.0,6.0,4
MASUDAN,1.0,0.0,1.0,1.0,1.0,20.0,20
MASUR,1.0,0.0,1.0,1.0,1.0,8.0,8
MATALKUNTA,1.0,0.0,1.0,1.0,1.0,2.0,2
MATARI,1.142857,0.363137,1.0,2.0,2.0,16.0,14
MATATILA,1.833333,0.408248,2.0,2.0,2.0,11.0,6
MATAUNDH,1.875,0.353553,2.0,2.0,2.0,15.0,8
MATERA,2.0,0.0,2.0,2.0,2.0,36.0,18
MATHABHANGA,1.428571,0.534522,1.0,2.0,2.0,10.0,7
MATHELA,1.875,0.353553,2.0,2.0,2.0,15.0,8
MATHIA BARGH,1.125,0.353553,1.0,1.65,1.93,9.0,8
MATHNANHIPUR,1.0,0.0,1.0,1.0,1.0,9.0,9
MATHUR,1.0,0.0,1.0,1.0,1.0,6.0,6
MATHURA CANT,2.333333,0.970143,2.0,5.0,5.0,42.0,18
MATHURA JN.,4.301887,4.152701,3.0,10.0,25.0,912.0,212
MATHURA PUR,1.05,0.223607,1.0,1.05,1.81,21.0,20
MATHURAPUR R,1.035714,0.267261,1.0,1.0,1.9,58.0,56
MATIGARA,1.0,0.0,1.0,1.0,1.0,4.0,4
MATLABPUR,1.5,0.547723,1.5,2.0,2.0,9.0,6
MATMARI,1.0,0.0,1.0,1.0,1.0,6.0,6
MATODA,1.0,0.0,1.0,1.0,1.0,3.0,3
MATTAGAJPUR,1.0,0.0,1.0,1.0,1.0,4.0,4
MAU AIMMA,1.1,0.316228,1.0,1.55,1.91,11.0,10
